name,store_id,category,address,tel,options,mapx,mapy,비고
백채김치찌개 교대역점,547264418,"찌개,전골",서울 서초구 서초대로54길 34 현빌딩 1층 백채김치찌개 교대역점,02-6081-0445,,127.0162179,37.4926734,
왕두꺼비 부대찌개,19978447,"찌개,전골",서울 강남구 역삼로4길 16 성우스타우스오피스텔 1층 105호,0507-1359-1234,"행정안전부 선정
착한가격업소",127.0319783,37.4924289,
이태리부대찌개 선릉점,461905553,"찌개,전골",서울 강남구 선릉로 424 2층,02-565-0310,,127.0500162,37.5028573,
홍수계찜닭 코엑스점,1889934601,찜닭,서울 강남구 테헤란로87길 46 오크우드프리미어호텔 컨벤션별관 지하2층,02-554-7005,,127.0580898,37.5109817,
봉추찜닭 교대역점,36413469,찜닭,서울 서초구 반포대로28길 91 대진빌딩,02-584-6981,,127.013174,37.4921718,
고메스시,1614079046,"초밥,롤",서울 강남구 테헤란로1길 26 2층 고메스시,0507-1367-3167,,127.0276943,37.5000242,
스시키,38576093,"초밥,롤",서울 강남구 선릉로107길 3-4 운경빌딩1층,0507-1441-2008,,127.0439238,37.5088896,
스시 윤슬,1892304255,"초밥,롤",서울 서초구 서초대로 266 B101호,010-6707-5058,,127.0110128,37.49256,
올바른스시 강남역점,1777519480,"초밥,롤",서울 강남구 봉은사로4길 40 1층,0507-1431-4080,,127.0269916,37.5023903,
호랑이초밥 교대점,1114688756,"초밥,롤",서울 서초구 반포대로26길 64 1층,0507-1390-2909,,127.0125409,37.4912402,
스시진수,696659020,"초밥,롤",서울 서초구 서초중앙로24길 27,02-535-7100,,127.016861,37.4953027,
시마스시 코엑스몰점,1456551335,"초밥,롤",서울 강남구 영동대로 513 스타필드 코엑스몰점 지하1층,02-6002-3230,,127.059142,37.5116594,
스노우폭스 역삼 GFC점,37162723,"초밥,롤",서울 강남구 테헤란로 152 강남파이낸스센터 지하2층,02-558-8082,,127.0365953,37.4999778,
뱅스시,1982481923,"초밥,롤",서울 서초구 반포대로10길 35 상가동 지1층 104호,0507-1347-2201,,127.0138861,37.4843582,
스노우폭스 선릉역점,1854901876,"초밥,롤",서울 강남구 테헤란로 415 L7 호텔건물 1층,02-552-8082,,127.0515994,37.5056105,
스시노스시,240747746,"초밥,롤",서울 강남구 역삼로 413 대치상부타워,0507-1308-7898,,127.0521839,37.501129,
갓덴스시 강남점,19896618,"초밥,롤",서울 강남구 테헤란로 109 강남제일빌딩 1F,0507-1423-1477,,127.0290626,37.4987359,
김남완초밥집,550734905,"초밥,롤",서울 강남구 테헤란로20길 19 엘지에클라트,02-563-1230,,127.034889,37.4984149,
스시이안앤 강남역점,1531943958,"초밥,롤",서울 강남구 테헤란로1길 25 2층,0507-1443-0999,,127.027397,37.4999737,
스시츠카무 파르나스몰점,1385409016,"초밥,롤",서울 강남구 테헤란로 521 파르나스몰 지하1층,02-3453-0120,,127.06141,37.5093444,
오마카세 오사이초밥 삼성점,1483326532,"초밥,롤",서울 강남구 테헤란로83길 14 103호,0507-1396-5425,,127.0578602,37.5084885,
스시류블랙 강남N타워점,1300598700,"초밥,롤",서울 강남구 테헤란로 129 강남N타워 빌딩 B1 스시류,02-6250-0933,,127.0323679,37.4999326,
스시마이우 선릉역점,20625816,"초밥,롤",서울 강남구 선릉로93길 22,0507-1418-8881,,127.0467449,37.504924,
스노우폭스 뱅뱅점,36503902,"초밥,롤",서울 서초구 강남대로 305 현대렉시온,02-581-8082,,127.0308073,37.4902009,
스시야스다,1235366386,"초밥,롤",서울 서초구 서초대로58길 18 2층 203호,0507-1375-6025,,127.0177468,37.4940069,
은행골 강남역점,1880609487,"초밥,롤",서울 서초구 서초대로75길 34 3층 은행골,02-592-4988,,127.0251701,37.5005766,
오마카세 오사이초밥 강남역점,1202909771,"초밥,롤",서울 강남구 테헤란로1길 28-9 5층,0507-1363-0177,,127.0280926,37.5004882,
스시산원,34006938,"초밥,롤",서울 강남구 선릉로100길 42 LG선릉에클라트 A동 1층 1호,02-557-5656,,127.0508499,37.5066498,
카루,38264451,"초밥,롤",서울 서초구 서초대로 275 중앙빌딩 지하1층 105호,0507-1409-3223,,127.0117015,37.4933535,
스시한판 스타필드코엑스몰점,36166511,"초밥,롤",서울 강남구 봉은사로 524 L129,02-6002-3838,식약처 인증 위생등급 매우우수 음식점,127.0595297,37.512624,
스시마이우 강남CGV점,38278847,"초밥,롤",서울 강남구 강남대로102길 14 장연빌딩,02-555-4034,,127.0270557,37.5019755,
상무초밥 강남점,1653433739,"초밥,롤",서울 강남구 봉은사로 111 es타워 1층,0507-1326-5955,,127.0257281,37.5051062,
일등추어탕 선릉 본점,37197898,추어탕,서울 강남구 선릉로 555 선릉빌딩 1층,02-552-8889,,127.0448893,37.5080699,
선능남원추어탕,18448400,추어탕,서울 강남구 테헤란로69길 16 남원추어탕,02-558-2243,,127.052514,37.506942,
빛고을 으뜸추어탕,38019462,추어탕,서울 서초구 서초중앙로26길 13 1층,0507-1401-0156,,127.0147686,37.4958023,
삼풍치킨 본점,34461651,"치킨,닭강정",서울 서초구 서초중앙로24길 18,02-595-9992,,127.0155423,37.4947116,
교촌치킨 서초3호점,11802221,"치킨,닭강정",서울 서초구 사임당로 31 궁현빌딩,02-582-9233,,127.0135424,37.4882227,
양재닭집,35136252,"치킨,닭강정",서울 서초구 남부순환로356길 15 양재종합시장,02-572-1741,,127.0378751,37.4844372,
깐부치킨 교대점,1804277470,"치킨,닭강정",서울 서초구 서초대로50길 62-4 1층,0507-1368-7793,"농림축산식품부 제공
안심식당",127.0134629,37.4905974,
금강바베큐,11550769,"치킨,닭강정",서울 서초구 사평대로 349 서초빌딩,02-511-0976,,127.0212625,37.5037667,
BHC치킨 삼성점,1105182128,"치킨,닭강정","서울 강남구 영동대로 611 찬앤찬타워 1, 2층",02-6084-6330,식약처 인증 위생등급 매우우수 음식점,127.0594605,37.5147541,
제일호프,33067916,"치킨,닭강정",서울 서초구 서초중앙로22길 25 서초리시온,02-3473-7726,,127.0156245,37.4933944,
감탄계 숯불치킨 강남역점,1535791008,"치킨,닭강정",서울 강남구 강남대로98길 12-3 2층,0507-1435-5878,,127.027896,37.5005572,
도른계 강남역점,1829829092,"치킨,닭강정",서울 강남구 강남대로96길 12 1층 102호,0507-1351-5063,,127.02814,37.4998129,
삼풍치킨 교대직영점,1344956530,"치킨,닭강정",서울 서초구 서초중앙로24길 11,02-593-9992,,127.0149415,37.4948662,
BBQ치킨 교대본점,11719400,"치킨,닭강정",서울 서초구 반포대로28길 70 1층,0504-3142-1430,,127.0122127,37.491621,
꼬꼬아찌 숯불치킨 강남점,1897194512,"치킨,닭강정",서울 강남구 테헤란로1길 28-1,02-554-9294,,127.0276896,37.5003183,
누구나홀딱반한닭 선릉1호점(커피빈앞),1332436402,"치킨,닭강정",서울 강남구 선릉로93길 7,02-561-1005,,127.0477957,37.505329,
팡파레,1075079505,카레,"서울 서초구 서운로 136 지하1층 105호,106호,107호, 1 08호",0507-1448-9029,,127.0252197,37.4956164,
아비꼬 강남지웰타워점,1006143565,카레,서울 서초구 서초대로78길 36 강남지웰타워 101호,02-523-5563,,127.0282362,37.4947256,
아비꼬 교대역점,1533277676,카레,서울 서초구 서초중앙로22길 25 1층 111호,02-523-0914,,127.0155495,37.4933824,
요이벤스프카레 선릉점,1083212426,카레,서울 강남구 선릉로 427 1층,0507-1376-7839,,127.0493841,37.5030852,
창화당 서초동,853143784,"칼국수,만두",서울 서초구 서초대로54길 29,070-7798-0908,,127.0162763,37.4929704,
심가네칼국수 역삼역본점,36628829,"칼국수,만두",서울 강남구 논현로94길 29-3 1층 심가네칼국수 역삼역본점,02-3444-7390,,127.0385826,37.5031606,
교대밀밭,35603292,"칼국수,만두",서울 서초구 반포대로26길 61 삼영빌딩,02-585-7980,"농림축산식품부 제공
안심식당",127.0124,37.4913763,
미사리밀빛초계국수 삼성코엑스몰점,36166560,"칼국수,만두",서울 강남구 영동대로 513 코엑스몰 B1 J114,02-6002-6566,,127.0598951,37.5120283,
등촌샤브칼국수 선릉점,1404389524,"칼국수,만두",서울 강남구 역삼로63길 5,02-553-1238,,127.0523861,37.501527,
강남교자 본점,13073102,"칼국수,만두",서울 서초구 강남대로69길 11 삼미빌딩,02-536-4133,,127.0243176,37.5014856,
밀숲 교대점,37327008,"칼국수,만두",서울 서초구 서초대로54길 33,02-525-2431,,127.0164128,37.4927304,
서울집,1829895775,"칼국수,만두",서울 강남구 언주로93길 22-3 지상 1층,02-501-2126,,127.0399662,37.5036356,
등촌샤브칼국수 언주점,1468010719,"칼국수,만두",서울 강남구 테헤란로27길 22 주원빌딩 2층,0507-1415-2467,식약처 인증 위생등급 매우우수 음식점,127.0377581,37.5028825,
임병주산동칼국수,1420055829,"칼국수,만두",서울 서초구 강남대로37길 65,02-3473-7972,"빕구르망 - 합리적인 가격에 훌륭한 음식을 선사하는 친근한 분위기의 레스토랑
미쉐린 가이드 서울 2024",127.0300034,37.4845716,
강남교자 스타필드코엑스점,1666458663,"칼국수,만두",서울 강남구 영동대로 513 코엑스몰 B1 i104호 강남교자,02-6002-3010,,127.0593176,37.5114183,
문배동 육칼 삼성동직영점,37653728,"칼국수,만두",서울 강남구 삼성로96길 3,02-555-6205,,127.0560457,37.5087041,
태국의밤,1128613796,태국음식,서울 강남구 선릉로86길 26 지하1층,02-552-5233,,127.051894,37.5035441,
쁘라텟타이,1554979214,태국음식,서울 강남구 테헤란로21길 13,010-8246-4424,,127.0343585,37.5010857,
부아텅,1523807831,태국음식,서울 서초구 사임당로 80 102호,0507-1495-8967,,127.0185716,37.4894409,
무삥과팟타이 삼성점,1212017659,태국음식,서울 강남구 삼성로96길 26-12 2층,0507-1340-1568,,127.0581797,37.5083815,
알로이타이,36648833,태국음식,서울 강남구 선릉로86길 15 현대선릉 GOLD TOWER,02-3452-5233,,127.0508453,37.5036302,
게이트나인 무역센터점,37179163,태국음식,서울 강남구 테헤란로 517 현대백화점 무역센터점 10층,02-3467-6723,,127.0599729,37.5084882,
쿤쏨차이,368880338,태국음식,서울 서초구 서초대로53길 23 1층 KUNSOMCHAI,02-596-6411,,127.0144013,37.4961875,
쏭타이 역삼점,1286616903,태국음식,서울 강남구 테헤란로39길 51 옥산빌딩 1층 102호,0507-1326-0342,,127.040349,37.5056761,
킹케밥 강남점,1127338979,터키음식,서울 강남구 강남대로100길 10 1층,0507-1366-5634,,127.0268898,37.5016418,
아웃백스테이크하우스 코엑스스타필드점,1137601966,패밀리레스토랑,서울 강남구 영동대로 513 스타필드 코엑스몰 B1,0507-1391-4492,,127.0594275,37.5116621,
애슐리퀸즈 강남역점,1781749609,패밀리레스토랑,서울 강남구 강남대로 324 B101호,0507-1415-9514,,127.030983,37.4921576,
로드빌,33867887,패밀리레스토랑,서울 강남구 역삼로14길 20,02-553-7960,,127.0356785,37.4931859,
명불허전원조골뱅이 교대점,38309645,포장마차,서울 서초구 서초대로50길 75 삼황빌딩,02-585-5978,,127.0137751,37.4898661,
잠수부네 해산물실내포차 교대직영점,38462558,포장마차,서울 서초구 서초중앙로22길 25 1층 115호 잠수부네,0507-1356-6836,,127.0152825,37.4933656,
전봇대,20624948,포장마차,서울 강남구 언주로108길 8 1층,02-558-6542,,127.0403059,37.508111,
구구당,1074002248,퓨전음식,서울 강남구 강남대로102길 35 구구당,0507-1362-1979,,127.0278795,37.5032847,
플랜튜드 스타필드코엑스점,1973574446,퓨전음식,서울 강남구 영동대로 513 스타필드 지하1층 I-111호,02-551-3933,,127.0594275,37.5116621,
모던요리옥 이음터,1854716034,퓨전음식,서울 강남구 선릉로94길 15 B1,02-568-1255,,127.0497315,37.5062798,
연남토마 강남점,1067145031,퓨전음식,서울 강남구 강남대로106길 15 1층,0507-1375-2726,,127.0267945,37.5031124,
롤리폴리 꼬또,1148488047,퓨전음식,"서울 강남구 봉은사로51길 19 지하1층, 지상1층",0507-1399-6468,,127.0423618,37.5112752,
레스토랑 알렌,1757111290,프랑스음식,서울 강남구 테헤란로 231 EAST 2층 E205호,02-6985-7214,"2스타 - 요리를 맛보기 위해 찾아갈 만한 레스토랑
미쉐린 가이드 서울 2024",127.0418126,37.5035537,
파브란트,1272489296,프랑스음식,서울 강남구 테헤란로 129 지하2층 B246호,0507-1459-8327,,127.0323679,37.4999326,
명동피자 신논현점,1846029274,피자,서울 서초구 강남대로79길 36,02-515-5533,"농림축산식품부 제공
안심식당",127.0222137,37.5045677,
펍피맥 교대점,1160621157,피자,서울 서초구 반포대로30길 90 우진빌딩,02-584-2085,,127.0133703,37.4927058,
모터시티 역삼점,1951534779,피자,서울 강남구 테헤란로 142,0507-1403-8931,,127.0349088,37.4997149,
잭슨피자 대치점,1810341907,피자,서울 강남구 선릉로 340 1층 109호,02-554-0717,,127.0515768,37.500139,
드렁큰칠리스,1418652894,피자,서울 강남구 봉은사로1길 42 2층,070-4001-0476,,127.0241178,37.5074779,
스폰티니 PUB 삼성중앙점,1828992303,피자,서울 강남구 삼성로 550 1층 스폰티니,02-6203-3020,,127.0547605,37.5108905,
더피자스탠드,1911951171,피자,서울 강남구 삼성로81길 39 1층,0507-1462-1038,,127.054471,37.5036852,
브릭오븐,21547240,피자,서울 강남구 강남대로102길 31 2층,02-508-1325,소방청 인증 안전관리 우수업소,127.0277571,37.5030638,
스폰티니 강남점,1792834883,피자,서울 강남구 강남대로 442 1층,0507-1327-8072,,127.0260519,37.501945,
오리지널시카고피자 강남점,1099392169,피자,서울 강남구 강남대로100길 14 L층,0507-1431-7856,,127.0270869,37.5016358,
피자페이스오프 교대점,1663980405,피자,서울 서초구 사임당로17길 107 1층,0507-1335-4905,,127.0184805,37.4931964,
피자헛 한티본점,37210285,피자,서울 강남구 선릉로 340,0507-1401-1941,,127.0513416,37.5002526,
도치피자 강남,20472120,피자,서울 강남구 강남대로98길 27 1층,0507-1402-8001,,127.028891,37.501007,
폴리스 파르나스몰점,539142144,피자,서울 강남구 테헤란로 521 f-13호,02-3453-2700,,127.0604556,37.5092326,
잭슨피자 서초점,1860689042,피자,서울 서초구 서초대로 346 101호 잭슨피자 서초점,02-581-0717,식약처 인증 위생등급 매우우수 음식점,127.0193196,37.4951466,
대치동1타피자 대치본점,20315092,피자,서울 강남구 도곡로77길 35 101호,0507-1385-2464,,127.0576125,37.5004648,
붐랩,1223941468,피자,"서울 강남구 논현로 337 1층, 2층",0507-1402-1230,,127.0393105,37.4952178,
피자에 미치다 교대역점,1307530256,피자,서울 서초구 서초대로50길 63 2층,010-4461-6115,,127.0137464,37.4904314,
캘리포니아피자키친 코엑스점,37471418,피자,서울 강남구 영동대로 513 코엑스몰 1층,0507-1430-6502,,127.0599816,37.5107294,
미미옥 강남 신논현점,1111023886,한식,서울 강남구 봉은사로4길 24 1층,0507-1318-1975,,127.0265061,37.5033015,
디히랑,981579658,한식,서울 강남구 언주로121길 4-3 1층,0507-1406-7284,,127.0350847,37.5118719,
모퉁이식당,38274890,한식,서울 강남구 테헤란로14길 33 2층 모퉁이식당,0507-1329-7420,,127.0340087,37.4971978,
나의가야,1374602062,한식,서울 강남구 테헤란로 517 현대백화점 무역센터점 10층,02-3467-8692,식약처 인증 위생등급 우수 음식점,127.059687,37.5083721,
온심옥 역삼본점,1963009739,한식,서울 강남구 테헤란로25길 31 1층 온심옥 역삼본점,0507-1478-0722,식약처 인증 위생등급 매우우수 음식점,127.035056,37.5025876,
옥된장 강남구청점,1521237449,한식,서울 강남구 언주로134길 9 1층,0507-1391-9309,,127.0363942,37.5167894,
석문어,1702897215,한식,서울 서초구 강남대로37길 46 1층,0507-1343-2559,,127.030979,37.4849285,
